name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,sunshine
London,2020-02-16,13.1,6.5,10.1,13.1,1.8,8.2,7.7,84.9,19.036,100,16.67,rain,0.0,0.0,81.1,45.3,226.6,996.0,75.6,17.2,12.1,1.1,1,,2020-02-16T07:13:36,2020-02-16T17:16:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,D6143,03772099999,03770099999",10.0
London,2020-02-17,10.6,6.0,8.0,10.6,1.5,4.5,2.7,69.5,1.204,100,8.33,rain,0.0,0.0,64.3,36.3,241.8,1009.7,56.4,28.1,51.6,4.5,2,,2020-02-17T07:11:40,2020-02-17T17:18:14,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,03672099999,03781099999,F6665,D4121,03772099999,03770099999",10.1
London,2020-02-18,10.6,3.7,7.0,10.6,0.3,3.9,3.1,76.9,1.991,100,4.17,rain,0.0,0.0,64.1,34.5,242.2,1018.2,54.0,28.7,50.5,4.4,3,,2020-02-18T07:09:42,2020-02-18T17:20:04,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",10.2
London,2020-02-19,9.6,3.1,6.4,6.8,-0.6,3.3,3.6,81.9,5.778,100,8.33,rain,0.0,0.0,46.4,23.5,240.7,1018.8,69.1,23.0,31.8,2.5,2,,2020-02-19T07:07:43,2020-02-19T17:21:53,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.2
London,2020-02-20,10.5,3.6,8.0,10.5,-0.7,5.1,5.0,81.3,4.416,100,16.67,rain,0.0,0.0,68.7,37.0,237.9,1011.9,70.5,27.5,27.8,2.4,1,,2020-02-20T07:05:43,2020-02-20T17:23:41,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",10.3
London,2020-02-21,11.0,4.0,7.8,11.0,-0.3,5.8,3.1,72.4,0.0,0,0.0,,0.0,0.0,61.3,38.3,237.8,1022.4,78.7,23.0,45.3,3.9,2,,2020-02-21T07:03:42,2020-02-21T17:25:30,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",10.4
London,2020-02-22,13.6,9.5,11.1,13.6,5.5,10.2,5.8,70.1,0.201,100,4.17,rain,0.0,0.0,68.5,39.7,248.4,1018.2,87.8,20.1,39.5,3.6,2,,2020-02-22T07:01:40,2020-02-22T17:27:18,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",10.4
London,2020-02-23,15.0,8.1,11.1,15.0,6.5,10.8,6.4,73.2,0.41,100,12.5,rain,0.0,0.0,73.1,43.9,255.9,1017.0,85.6,31.7,33.5,3.0,2,,2020-02-23T06:59:36,2020-02-23T17:29:06,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",10.5
London,2020-02-24,12.1,6.1,9.6,12.1,3.0,8.5,6.8,83.0,7.773,100,12.5,rain,0.0,0.0,64.2,38.4,231.6,1010.5,85.2,25.4,20.0,1.7,1,,2020-02-24T06:57:32,2020-02-24T17:30:54,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",10.6
London,2020-02-25,8.6,4.0,6.4,5.4,-0.5,2.7,2.2,74.7,0.603,100,4.17,rain,0.0,0.0,54.4,27.8,256.1,1000.4,57.3,40.0,50.3,4.4,2,,2020-02-25T06:55:27,2020-02-25T17:32:42,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",10.6
London,2020-02-26,8.6,2.1,5.0,5.2,-2.6,1.2,-0.6,67.9,0.202,100,12.5,rain,0.0,0.0,57.6,29.2,277.7,1003.8,51.4,40.2,45.3,3.9,2,,2020-02-26T06:53:21,2020-02-26T17:34:29,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.7
London,2020-02-27,8.5,2.5,4.9,4.7,-1.3,1.9,0.1,72.7,6.012,100,8.33,rain,0.0,0.0,53.6,29.2,318.8,1003.8,59.1,28.1,39.8,3.5,2,,2020-02-27T06:51:14,2020-02-27T17:36:16,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",10.8
London,2020-02-28,11.6,1.5,6.7,11.6,-0.7,4.7,4.3,84.6,3.02,100,8.33,rain,0.0,0.0,52.0,33.8,202.2,1005.7,84.0,19.8,15.2,1.3,1,,2020-02-28T06:49:06,2020-02-28T17:38:02,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.8
London,2020-02-29,11.1,5.1,7.9,11.1,0.1,4.7,3.9,76.1,6.418,100,16.67,rain,0.0,0.0,69.2,38.7,228.2,986.4,59.7,23.4,45.6,3.9,3,,2020-02-29T06:46:58,2020-02-29T17:39:49,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",10.9
London,2020-03-01,10.5,5.0,7.1,10.5,0.5,3.9,0.6,64.4,0.0,0,0.0,,0.0,0.0,56.6,32.7,238.8,988.8,42.3,33.1,77.2,6.6,4,,2020-03-01T06:44:48,2020-03-01T17:41:35,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.9
London,2020-03-02,10.0,4.1,6.3,10.0,0.8,3.9,1.6,73.9,0.034,100,12.5,rain,0.0,0.0,50.0,23.2,293.1,990.3,52.0,31.3,52.3,4.8,4,,2020-03-02T06:42:38,2020-03-02T17:43:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",11.0
London,2020-03-03,9.1,2.0,5.4,6.8,-1.2,2.8,1.5,76.3,0.004,100,4.17,rain,0.0,0.0,,23.8,254.9,1002.5,46.3,32.5,61.2,5.3,5,,2020-03-03T06:40:28,2020-03-03T17:45:06,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.1
London,2020-03-04,8.5,2.1,5.3,6.8,1.0,3.7,3.1,85.8,3.005,100,4.17,rain,0.0,0.0,,14.5,120.8,1007.5,87.7,15.5,38.1,3.1,2,,2020-03-04T06:38:16,2020-03-04T17:46:51,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.1
London,2020-03-05,6.5,5.6,6.1,4.3,1.8,2.7,4.5,89.6,15.982,100,12.5,rain,0.0,0.0,46.4,26.0,29.7,994.9,93.0,7.6,9.5,0.8,0,,2020-03-05T06:36:04,2020-03-05T17:48:36,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,D4121,03772099999,03770099999",11.2
London,2020-03-06,9.6,3.1,6.3,7.7,1.8,4.5,0.5,68.4,2.004,100,4.17,rain,0.0,0.0,,16.8,314.2,1005.2,45.4,25.1,78.6,6.8,5,,2020-03-06T06:33:52,2020-03-06T17:50:21,0.39,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.3
London,2020-03-07,12.6,2.1,7.8,12.6,0.0,6.7,4.6,80.2,0.0,0,0.0,,0.0,0.0,51.6,31.8,225.7,1015.0,79.1,18.4,55.6,4.6,2,,2020-03-07T06:31:39,2020-03-07T17:52:05,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.3
London,2020-03-08,13.1,7.0,9.9,13.1,4.0,8.8,5.8,75.7,2.206,100,12.5,rain,0.0,0.0,61.2,37.1,234.9,1006.1,62.2,25.8,65.2,5.6,4,,2020-03-08T06:29:25,2020-03-08T17:53:49,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.4
London,2020-03-09,11.1,4.6,7.7,11.1,1.2,5.2,4.1,78.8,1.204,100,8.33,rain,0.0,0.0,48.4,29.1,241.2,1011.1,66.4,20.9,59.8,5.2,3,,2020-03-09T06:27:11,2020-03-09T17:55:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.5
London,2020-03-10,15.6,10.6,12.9,15.6,10.6,12.9,10.3,84.2,5.008,100,4.17,rain,0.0,0.0,73.3,36.9,247.7,1005.0,88.7,31.2,41.0,3.5,2,,2020-03-10T06:24:57,2020-03-10T17:57:17,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",11.5
London,2020-03-11,14.6,9.1,11.2,14.6,7.2,10.8,7.3,76.9,0.201,100,8.33,rain,0.0,0.0,62.1,33.0,238.5,1008.8,72.2,35.5,68.2,6.1,4,,2020-03-11T06:22:42,2020-03-11T17:59:00,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",11.6
London,2020-03-12,10.6,5.1,7.9,10.6,1.6,4.4,1.0,62.1,0.605,100,16.67,rain,0.0,0.0,75.2,41.9,252.8,1010.0,41.1,30.4,80.3,7.0,4,,2020-03-12T06:20:27,2020-03-12T18:00:44,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.7
London,2020-03-13,12.5,6.5,8.6,12.5,2.2,6.4,2.2,64.7,0.0,0,0.0,,0.0,0.0,48.2,28.4,254.7,1017.4,73.2,27.9,54.1,4.7,2,,2020-03-13T06:18:12,2020-03-13T18:02:27,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.7
London,2020-03-14,12.6,7.0,9.7,12.6,4.1,8.6,6.2,79.3,2.988,100,8.33,rain,0.0,0.0,,26.1,199.1,1013.7,85.3,25.0,62.1,5.5,3,,2020-03-14T06:15:56,2020-03-14T18:04:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.8
London,2020-03-15,12.0,7.5,9.8,12.0,6.2,8.9,6.6,80.3,0.609,100,4.17,rain,0.0,0.0,48.2,29.6,215.1,1008.6,87.0,30.3,35.5,3.1,2,,2020-03-15T06:13:40,2020-03-15T18:05:52,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.9
London,2020-03-16,12.6,4.0,8.2,12.6,1.8,7.2,2.3,67.6,0.201,100,8.33,rain,0.0,0.0,,16.1,273.9,1021.0,33.6,31.7,94.1,8.2,5,,2020-03-16T06:11:24,2020-03-16T18:07:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",11.9
London,2020-03-17,13.6,5.5,9.6,13.6,3.0,8.6,5.9,77.8,0.0,0,0.0,,0.0,0.0,,23.6,218.1,1027.2,67.7,25.7,87.6,7.7,4,,2020-03-17T06:09:07,2020-03-17T18:09:16,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999",12.0
London,2020-03-18,15.5,9.5,11.9,15.5,8.1,11.8,8.5,80.0,0.0,0,0.0,,0.0,0.0,,24.2,228.3,1024.7,94.0,26.9,50.3,4.4,2,,2020-03-18T06:06:51,2020-03-18T18:10:58,0.8,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",12.1
London,2020-03-19,8.6,6.5,7.7,7.2,3.9,5.4,6.1,89.2,0.402,100,16.67,rain,0.0,0.0,,17.6,52.4,1026.2,96.0,7.3,16.8,1.5,1,,2020-03-19T06:04:34,2020-03-19T18:12:40,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",12.1
London,2020-03-20,10.0,6.0,7.7,10.0,2.3,4.5,2.2,68.7,0.2,100,4.17,rain,0.0,0.0,51.8,26.7,55.4,1028.4,83.0,31.5,62.4,5.4,2,,2020-03-20T06:02:17,2020-03-20T18:14:22,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",12.2
London,2020-03-21,10.1,4.6,7.0,10.1,1.0,3.9,-0.4,61.8,0.0,0,0.0,,0.0,0.0,56.2,32.9,76.3,1026.3,52.3,30.7,111.5,9.7,6,,2020-03-21T06:00:00,2020-03-21T18:16:03,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",12.3
London,2020-03-22,10.0,4.5,7.1,10.0,1.0,4.4,0.4,63.0,0.0,0,0.0,,0.0,0.0,51.8,27.3,73.5,1026.5,19.1,30.9,119.9,10.2,6,,2020-03-22T05:57:43,2020-03-22T18:17:45,0.94,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03768099999,F4685,03772099999,03770099999",12.3
London,2020-03-23,11.6,3.6,7.3,11.6,0.7,5.6,-1.3,55.0,0.0,0,0.0,,0.0,0.0,,17.9,104.4,1026.6,10.4,36.3,129.2,11.1,6,,2020-03-23T05:55:26,2020-03-23T18:19:26,0.97,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,F6665,03772099999,03770099999",12.4
London,2020-03-24,15.6,3.0,8.8,15.6,1.1,7.9,-2.0,48.8,0.0,0,0.0,,0.0,0.0,,17.4,146.6,1025.7,24.3,31.1,129.4,11.1,6,,2020-03-24T05:53:09,2020-03-24T18:21:07,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999",12.5
London,2020-03-25,13.1,2.0,7.5,13.1,1.3,6.7,-2.9,50.9,0.0,0,0.0,,0.0,0.0,,15.2,77.2,1024.5,10.2,27.4,132.0,11.5,6,,2020-03-25T05:50:52,2020-03-25T18:22:48,0.04,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",12.5
London,2020-03-26,13.1,2.6,7.5,13.1,0.3,6.3,-1.6,55.4,0.0,0,0.0,,0.0,0.0,40.7,23.4,53.5,1023.3,38.1,18.4,134.6,11.5,6,,2020-03-26T05:48:35,2020-03-26T18:24:29,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",12.6
London,2020-03-27,13.6,3.5,8.2,13.6,0.5,6.8,0.2,59.8,0.0,0,0.0,,0.0,0.0,43.9,26.0,38.2,1023.8,18.3,15.8,128.5,11.1,6,,2020-03-27T05:46:18,2020-03-27T18:26:10,0.11,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",12.7
London,2020-03-28,11.1,5.5,7.7,11.1,1.5,4.9,1.0,63.1,0.0,0,0.0,,0.0,0.0,56.0,31.9,36.3,1028.8,51.9,23.8,111.2,9.5,6,,2020-03-28T05:44:02,2020-03-28T18:27:51,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",12.7
London,2020-03-29,8.0,3.6,5.6,4.5,-0.4,1.4,-3.0,54.4,0.2,100,4.17,rain,0.0,0.0,64.8,35.8,32.8,1037.4,62.2,31.8,98.2,8.1,4,,2020-03-29T06:41:45,2020-03-29T19:29:32,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",12.8
London,2020-03-30,10.1,3.1,6.0,10.1,-0.1,3.4,0.5,68.1,0.2,100,4.17,rain,0.0,0.0,43.3,20.7,23.3,1034.8,78.0,34.0,55.0,4.8,2,,2020-03-30T06:39:29,2020-03-30T19:31:12,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",12.9
London,2020-03-31,10.6,3.6,6.7,10.6,0.4,4.3,0.6,65.9,0.001,100,4.17,rain,0.0,0.0,,20.9,53.3,1031.4,49.0,30.7,90.4,7.9,4,,2020-03-31T06:37:13,2020-03-31T19:32:53,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",12.9
London,2020-04-01,9.0,1.5,6.2,7.8,1.5,5.4,-0.6,62.5,0.198,100,4.17,rain,0.0,0.0,,11.3,330.7,1024.3,57.0,30.8,89.8,7.5,5,,2020-04-01T06:34:57,2020-04-01T19:34:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.0
London,2020-04-02,13.1,6.1,9.9,13.1,3.9,9.2,3.1,63.0,0.0,0,0.0,,0.0,0.0,,23.6,279.9,1016.2,84.7,39.1,87.9,7.5,5,,2020-04-02T06:32:41,2020-04-02T19:36:14,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.1
London,2020-04-03,13.1,6.1,9.8,13.1,5.1,9.3,2.5,61.4,0.0,0,0.0,,0.0,0.0,,13.4,274.3,1017.6,74.5,34.2,73.2,6.4,4,,2020-04-03T06:30:26,2020-04-03T19:37:55,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.1
London,2020-04-04,16.6,3.6,10.1,16.6,2.9,9.9,2.8,64.6,0.0,0,0.0,,0.0,0.0,,18.9,170.2,1020.1,43.1,29.1,144.4,12.5,6,,2020-04-04T06:28:11,2020-04-04T19:39:35,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.2
London,2020-04-05,21.1,8.1,14.7,21.1,5.9,14.0,2.9,47.9,0.0,0,0.0,,0.0,0.0,,27.0,147.5,1014.1,36.2,36.4,152.2,13.1,7,,2020-04-05T06:25:56,2020-04-05T19:41:16,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.3
London,2020-04-06,17.5,10.5,14.1,17.5,10.5,14.1,5.9,59.4,0.201,100,8.33,rain,0.0,0.0,,21.6,238.6,1016.7,56.6,33.5,88.4,7.5,4,,2020-04-06T06:23:42,2020-04-06T19:42:56,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.3
London,2020-04-07,19.5,6.1,12.6,19.5,6.1,12.6,4.6,60.7,0.0,0,0.0,,0.0,0.0,,14.3,109.2,1028.5,59.4,28.9,146.9,12.6,6,,2020-04-07T06:21:29,2020-04-07T19:44:37,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",13.4
London,2020-04-08,20.1,10.6,15.0,20.1,10.6,15.0,7.1,60.1,0.0,0,0.0,,0.0,0.0,,17.8,78.1,1024.7,66.7,12.0,134.3,11.5,6,,2020-04-08T06:19:15,2020-04-08T19:46:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03768399999,03672099999,03781099999,03761099999,EGLC,03658099999,03772099999,03770099999",13.5
London,2020-04-09,21.7,9.6,15.0,21.7,9.1,15.0,7.1,61.4,0.0,0,0.0,,0.0,0.0,,20.9,88.3,1024.6,33.3,12.3,147.5,12.8,6,,2020-04-09T06:17:03,2020-04-09T19:47:57,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.5
London,2020-04-10,22.1,9.2,14.8,22.1,8.0,14.6,7.6,64.3,0.0,0,0.0,,0.0,0.0,,19.8,95.3,1024.6,54.4,16.6,150.8,13.0,6,,2020-04-10T06:14:50,2020-04-10T19:49:38,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.6
London,2020-04-11,25.0,9.2,16.7,25.0,8.6,16.6,7.5,59.0,0.0,0,0.0,,0.0,0.0,,15.4,174.0,1022.1,57.6,21.1,137.5,11.9,6,,2020-04-11T06:12:39,2020-04-11T19:51:18,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.6
London,2020-04-12,24.5,10.5,17.1,24.5,10.5,17.1,7.1,54.6,0.005,100,4.17,rain,0.0,0.0,,18.0,216.6,1014.8,65.1,20.8,127.7,10.9,7,,2020-04-12T06:10:28,2020-04-12T19:52:59,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.7
London,2020-04-13,13.6,6.5,9.6,13.6,3.3,7.9,1.3,57.1,0.003,100,4.17,rain,0.0,0.0,52.8,31.0,51.5,1024.7,57.5,26.7,127.2,10.9,7,,2020-04-13T06:08:17,2020-04-13T19:54:39,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.8
London,2020-04-14,12.6,5.1,8.3,12.6,2.4,6.8,-0.9,53.0,0.0,0,0.0,,0.0,0.0,,16.0,75.4,1028.6,45.0,34.4,133.3,11.7,7,,2020-04-14T06:06:08,2020-04-14T19:56:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AR120,03772099999,03770099999",13.8
London,2020-04-15,18.5,4.0,10.4,18.5,4.0,10.2,2.1,59.1,0.0,0,0.0,,0.0,0.0,31.7,14.5,100.1,1022.8,37.6,23.3,148.3,12.7,7,,2020-04-15T06:03:59,2020-04-15T19:58:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",13.9
London,2020-04-16,19.1,6.5,12.7,19.1,6.3,12.5,5.4,63.6,0.0,0,0.0,,0.0,0.0,29.5,14.2,82.1,1016.2,65.7,10.6,148.1,12.9,7,,2020-04-16T06:01:50,2020-04-16T19:59:40,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",14.0
London,2020-04-17,14.5,9.1,11.5,14.5,6.6,11.2,5.5,67.1,0.609,100,4.17,rain,0.0,0.0,46.4,24.2,72.9,1016.8,78.5,18.7,110.7,9.6,6,,2020-04-17T05:59:43,2020-04-17T20:01:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",14.0
London,2020-04-18,14.5,7.1,10.2,14.5,4.9,9.2,6.3,76.7,2.846,100,12.5,rain,0.0,0.0,,17.5,51.2,1017.6,87.1,13.5,66.3,5.5,3,,2020-04-18T05:57:36,2020-04-18T20:03:00,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",14.1
London,2020-04-19,18.5,7.6,12.0,18.5,6.0,11.6,4.2,62.3,0.0,0,0.0,,0.0,0.0,38.9,22.1,51.4,1020.0,28.1,24.7,161.1,13.9,8,,2020-04-19T05:55:30,2020-04-19T20:04:40,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",14.2
London,2020-04-20,18.0,7.1,12.3,18.0,4.9,11.5,2.7,54.7,0.0,0,0.0,,0.0,0.0,54.2,30.2,59.5,1017.5,14.0,28.0,165.3,14.3,8,,2020-04-20T05:53:25,2020-04-20T20:06:21,0.91,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",14.2
London,2020-04-21,17.6,9.6,13.6,17.6,7.6,13.5,2.9,50.0,0.0,0,0.0,,0.0,0.0,48.2,28.8,61.6,1016.6,34.7,29.9,162.3,13.9,8,,2020-04-21T05:51:21,2020-04-21T20:08:01,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",14.3
London,2020-04-22,20.5,8.6,14.4,20.5,7.2,14.1,3.9,52.7,0.198,100,4.17,rain,0.0,0.0,,22.7,56.0,1019.2,35.9,23.7,165.3,14.2,8,,2020-04-22T05:49:18,2020-04-22T20:09:41,0.98,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",14.3
